SEQN
26818
26827
26832
26842
26853
26855
26862
26863
26866
26867
26871
26877
26878
26879
26883
26887
26889
26898
26904
26908
26912
26916
26917
26923
26953
26954
26956
26957
26964
26967
26969
26985
26989
26991
26993
27008
27011
27014
27020
27023
27024
27031
27032
27037
27060
27064
27066
27072
27091
27092
27107
27108
27123
27129
27142
27143
27153
27156
27162
27163
27166
27170
27171
27179
27184
27188
27194
27199
27209
27215
27217
27219
27220
27221
27227
27233
27234
27235
27245
27259
27265
27270
27272
27275
27281
27282
27290
27293
27294
27295
27315
27323
27327
27335
27339
27342
27356
27359
27363
27370
27386
27391
27402
27406
27415
27423
27429
27430
27433
27435
27440
27452
27456
27461
27472
27480
27482
27486
27490
27504
27510
27516
27520
27521
27526
27527
27528
27529
27537
27552
27559
27568
27570
27587
27596
27597
27598
27600
27601
27610
27620
27622
27634
27635
27641
27642
27643
27645
27651
27652
27653
27659
27675
27678
27680
27684
27689
27700
27713
27722
27734
27739
27742
27746
27749
27750
27754
27766
27767
27784
27789
27810
27812
27821
27828
27834
27836
27838
27839
27842
27848
27856
27862
27872
27873
27875
27876
27878
27888
27890
27897
27903
27909
27910
27920
27930
27933
27937
27942
27957
27960
27961
27963
27972
27980
27985
28010
28011
28014
28019
28027
28028
28031
28043
28044
28060
28074
28083
28092
28108
28110
28114
28115
28144
28154
28163
28169
28171
28181
28191
28201
28211
28215
28228
28247
28250
28269
28271
28279
28280
28281
28285
28288
28289
28291
28293
28297
28317
28319
28332
28340
28349
28350
28355
28366
28377
28385
28387
28390
28396
28398
28400
28403
28414
28415
28416
28419
28430
28432
28435
28443
28455
28458
28459
28467
28471
28473
28477
28482
28485
28488
28494
28499
28500
28512
28528
28541
28544
28545
28552
28554
28566
28575
28579
28585
28586
28590
28601
28603
28608
28610
28612
28614
28618
28621
28631
28636
28642
28654
28655
28656
28662
28664
28669
28671
28682
28693
28701
28709
28723
28729
28740
28742
28743
28746
28750
28757
28762
28768
28769
28771
28772
28781
28782
28792
28793
28797
28798
28802
28805
28812
28815
28816
28828
28835
28836
28842
28844
28848
28881
28884
28903
28907
28908
28913
28914
28916
28917
28927
28931
28935
28937
28948
28951
28952
28966
28974
28978
28981
28990
28995
29008
29012
29028
29032
29051
29060
29071
29081
29083
29086
29088
29092
29104
29109
29118
29121
29134
29144
29150
29156
29167
29185
29191
29192
29193
29195
29200
29207
29223
29227
29232
29238
29243
29244
29245
29249
29252
29256
29261
29268
29271
29276
29286
29299
29303
29307
29309
29318
29326
29338
29352
29359
29363
29370
29371
29378
29382
29388
29413
29420
29428
29455
29456
29475
29477
29485
29490
29495
29504
29506
29522
29530
29533
29536
29544
29548
29551
29552
29554
29564
29567
29570
29574
29577
29584
29593
29602
29605
29621
29626
29627
29638
29639
29642
29650
29668
29669
29676
29677
29698
29703
29708
29716
29717
29719
29724
29725
29731
29734
29740
29741
29747
29754
29758
29762
29770
29776
29777
29778
29794
29798
29800
29803
29808
29809
29817
29828
29838
29842
29862
29864
29878
29893
29903
29907
29910
29913
29920
29922
29924
29926
29932
29934
29943
29945
29951
29952
29959
29961
29967
29976
29978
29981
29992
29995
30000
30002
30006
30012
30013
30018
30031
30033
30049
30051
30052
30060
30061
30072
30081
30086
30087
30097
30101
30122
30125
30135
30136
30141
30148
30165
30167
30170
30179
30183
30188
30189
30190
30195
30199
30203
30212
30215
30216
30228
30230
30234
30236
30249
30253
30256
30263
30275
30280
30281
30286
30287
30289
30291
30294
30295
30297
30302
30308
30322
30329
30332
30339
30340
30348
30349
30351
30354
30358
30370
30380
30388
30396
30417
30418
30419
30422
30423
30445
30449
30455
30461
30466
30467
30468
30470
30483
30518
30520
30524
30525
30528
30531
30539
30555
30571
30584
30588
30589
30596
30605
30615
30616
30625
30627
30641
30646
30660
30680
30682
30688
30691
30711
30712
30717
30723
30727
30730
30743
30756
30764
30766
30779
30786
30791
30796
30799
30800
30807
30829
30836
30838
30844
30858
30859
30866
30890
30898
30907
30909
30913
30915
30927
30929
30930
30942
30945
30957
30959
30969
30976
30995
30996
31013
31016
31019
31021
31026
31033
31038
31039
31046
31061
31071
31075
31079
31081
31083
31098
31108
31114
31121
31132
31134
31150
31151
31158
31162
31164
31179
31195
31213
31220
31223
31227
31232
31242
31262
31266
31273
31277
31278
31279
31284
31285
31291
31304
31309
31311
31332
31334
31337
31343
31344
31345
31348
31358
31379
31380
31382
31388
31396
31399
31400
31407
31416
31425
31434
31442
31454
31457
31464
31469
31472
31483
31486
31496
31497
31498
31506
31512
31519
31520
31524
31527
31531
31546
31548
31551
31559
31563
31567
31569
31570
31577
31591
31592
31593
31601
31603
31606
31620
31622
31625
31634
31636
31691
31707
31720
31721
31729
31732
31734
31736
31741
31744
31748
31762
31764
31765
31779
31781
31785
31787
31789
31795
31796
31800
31802
31804
31808
31814
31820
31830
31843
31857
31877
31878
31893
31894
31897
31898
31903
31914
31923
31937
31944
31945
31946
31947
31959
31960
31962
31964
31966
31967
31972
31975
31979
31990
31992
31993
32003
32007
32011
32013
32014
32015
32017
32022
32030
32035
32038
32039
32061
32062
32066
32068
32079
32082
32084
32093
32099
32107
32110
32113
32118
32129
32140
32143
32167
32168
32179
32200
32202
32211
32216
32230
32239
32245
32254
32267
32268
32270
32271
32272
32279
32283
32294
32295
32298
32312
32321
32328
32342
32343
32350
32355
32358
32360
32377
32383
32388
32403
32406
32414
32428
32436
32440
32442
32443
32453
32459
32481
32488
32489
32504
32517
32521
32526
32531
32540
32548
32550
32586
32588
32591
32592
32601
32615
32624
32629
32630
32632
32641
32644
32677
32681
32687
32690
32697
32703
32710
32711
32716
32732
32742
32743
32749
32756
32775
32804
32817
32821
32832
32842
32859
32875
32880
32891
32897
32908
32918
32926
32932
32938
32943
32952
32954
32972
32979
32984
32989
33001
33002
33005
33006
33050
33069
33071
33076
33077
33086
33093
33096
33107
33108
33114
33144
33153
33168
33184
33201
33207
33209
33213
33214
33235
33246
33247
33261
33271
33274
33284
33285
33291
33294
33302
33307
33321
33324
33328
33329
33335
33346
33362
33363
33365
33383
33385
33387
33400
33406
33416
33420
33428
33452
33454
33457
33467
33478
33483
33496
33500
33517
33520
33527
33530
33531
33534
33543
33551
33552
33565
33566
33569
33576
33585
33591
33592
33597
33605
33614
33621
33625
33646
33660
33666
33667
33675
33684
33688
33691
33696
33725
33726
33727
33736
33738
33761
33768
33771
33784
33792
33793
33796
33798
33806
33808
33812
33817
33819
33825
33838
33853
33861
33864
33871
33892
33894
33895
33904
33913
33917
33922
33928
33929
33930
33934
33938
33941
33945
33947
33949
33959
33960
33961
33971
33972
33990
34006
34012
34029
34040
34042
34047
34050
34058
34060
34062
34064
34069
34079
34083
34084
34087
34090
34091
34092
34096
34107
34114
34122
34128
34133
34135
34138
34145
34148
34150
34152
34165
34173
34202
34203
34209
34212
34213
34220
34223
34233
34234
34245
34249
34254
34284
34288
34289
34293
34300
34306
34327
34329
34344
34353
34373
34375
34380
34393
34396
34405
34408
34418
34423
34427
34435
34461
34470
34477
34483
34502
34504
34507
34514
34534
34535
34543
34551
34557
34561
34569
34572
34573
34574
34578
34581
34590
34594
34596
34605
34607
34613
34615
34620
34625
34627
34633
34642
34647
34656
34663
34675
34700
34703
34707
34711
34713
34715
34716
34726
34734
34743
34745
34756
34761
34762
34771
34774
34776
34777
34779
34808
34812
34813
34820
34844
34849
34850
34851
34855
34856
34873
34874
34875
34877
34887
34899
34901
34904
34905
34913
34934
34960
34965
34975
34994
34996
34997
35004
35013
35017
35041
35050
35053
35061
35067
35071
35077
35079
35080
35087
35092
35094
35099
35100
35117
35122
35125
35133
35142
35143
35144
35151
35178
35181
35198
35203
35206
35208
35214
35215
35221
35232
35238
35245
35260
35273
35284
35298
35301
35306
35311
35313
35315
35324
35326
35329
35341
35349
35362
35367
35374
35375
35384
35385
35392
35396
35407
35408
35413
35416
35424
35430
35432
35434
35437
35439
35455
35465
35475
35493
35495
35501
35515
35517
35528
35529
35537
35543
35551
35558
35559
35564
35573
35578
35579
35586
35588
35608
35616
35617
35619
35620
35624
35633
35652
35654
35659
35667
35673
35685
35686
35687
35689
35696
35708
35718
35724
35737
35745
35751
35764
35766
35781
35784
35788
35790
35792
35798
35808
35809
35810
35826
35832
35863
35867
35874
35880
35882
35883
35887
35902
35922
35927
35928
35937
35941
35947
35957
35958
35963
35972
35976
35982
35983
35999
36036
36038
36048
36052
36057
36066
36074
36075
36077
36081
36100
36102
36108
36112
36118
36119
36129
36147
36155
36159
36169
36174
36184
36193
36197
36201
36211
36216
36218
36220
36223
36227
36247
36257
36277
36279
36280
36281
36284
36286
36291
36311
36319
36323
36328
36333
36340
36351
36354
36356
36373
36379
36390
36394
36401
36407
36414
36427
36432
36437
36440
36451
36458
36462
36464
36469
36472
36482
36483
36487
36494
36499
36502
36503
36506
36518
36519
36528
36539
36569
36582
36586
36614
36617
36631
36634
36642
36644
36645
36646
36647
36649
36670
36686
36691
36699
36703
36713
36732
36739
36746
36747
36749
36753
36754
36760
36767
36773
36791
36795
36806
36823
36827
36830
36832
36838
36843
36847
36849
36857
36875
36876
36885
36896
36908
36913
36931
36941
36959
36963
36974
36975
36977
36978
36980
36981
36986
36998
37012
37014
37025
37027
37030
37033
37036
37040
37047
37048
37050
37066
37069
37071
37074
37075
37091
37093
37105
37106
37115
37116
37127
37128
37130
37133
37138
37147
37148
37151
37154
37164
37174
37179
37188
37210
37218
37225
37236
37241
37243
37248
37252
37267
37293
37301
37304
37311
37312
37327
37330
37338
37350
37352
37361
37367
37369
37378
37388
37402
37419
37429
37432
37436
37440
37442
37444
37456
37458
37478
37480
37484
37494
37497
37510
37515
37518
37520
37521
37522
37523
37524
37540
37542
37544
37551
37558
37560
37562
37570
37588
37593
37604
37606
37616
37617
37628
37629
37646
37648
37649
37650
37652
37653
37657
37665
37668
37670
37685
37690
37697
37700
37708
37712
37714
37717
37725
37727
37741
37743
37749
37751
37754
37762
37765
37769
37775
37780
37792
37793
37799
37801
37803
37806
37810
37825
37836
37841
37849
37857
37860
37870
37887
37892
37897
37901
37905
37910
37916
37944
37945
37954
37967
37968
37978
38023
38027
38028
38032
38055
38063
38071
38073
38098
38100
38106
38110
38116
38119
38124
38125
38131
38143
38145
38146
38147
38148
38156
38163
38166
38179
38192
38194
38206
38207
38220
38230
38235
38239
38240
38243
38251
38260
38262
38270
38280
38285
38290
38306
38315
38317
38318
38322
38337
38348
38349
38352
38364
38365
38368
38388
38393
38398
38409
38410
38414
38421
38427
38432
38433
38444
38454
38466
38469
38482
38494
38500
38504
38509
38539
38541
38559
38562
38568
38571
38572
38575
38577
38580
38588
38597
38598
38602
38607
38608
38614
38617
38637
38640
38649
38651
38653
38655
38660
38669
38673
38675
38678
38679
38689
38696
38700
38725
38732
38738
38744
38745
38759
38763
38764
38773
38777
38780
38782
38783
38800
38801
38819
38824
38825
38826
38849
38850
38853
38854
38860
38861
38870
38880
38885
38888
38892
38897
38901
38903
38908
38910
38925
38929
38936
38944
38953
38958
38970
38974
38978
38986
38987
38991
38996
39000
39003
39009
39022
39040
39046
39048
39051
39054
39064
39065
39077
39078
39079
39084
39086
39092
39093
39103
39107
39110
39116
39124
39125
39126
39141
39147
39148
39154
39161
39165
39170
39171
39175
39177
39180
39181
39186
39193
39199
39220
39226
39229
39232
39241
39244
39249
39251
39265
39278
39281
39289
39295
39307
39320
39323
39352
39354
39367
39371
39379
39382
39389
39399
39400
39402
39405
39415
39420
39424
39433
39434
39448
39454
39459
39470
39474
39475
39476
39478
39482
39493
39497
39502
39505
39511
39522
39524
39533
39535
39543
39547
39553
39554
39556
39570
39577
39588
39591
39593
39621
39638
39639
39646
39659
39662
39674
39676
39690
39695
39697
39721
39723
39725
39727
39728
39751
39752
39758
39761
39772
39773
39783
39785
39790
39796
39797
39799
39834
39838
39839
39842
39853
39861
39873
39876
39877
39879
39892
39909
39913
39930
39946
39949
39958
39965
39966
39970
39972
39976
39986
39997
40002
40004
40005
40007
40008
40010
40025
40044
40065
40084
40085
40104
40106
40118
40124
40129
40151
40152
40161
40172
40176
40178
40190
40196
40203
40210
40211
40217
40223
40225
40235
40249
40258
40265
40277
40280
40282
40286
40293
40295
40302
40317
40318
40335
40339
40345
40350
40351
40358
40363
40364
40369
40380
40382
40383
40386
40387
40389
40391
40398
40400
40410
40422
40423
40425
40435
40461
40462
40475
40485
40515
40518
40523
40524
40531
40540
40544
40545
40548
40551
40557
40561
40563
40570
40573
40585
40599
40606
40614
40633
40637
40643
40644
40658
40660
40661
40684
40700
40703
40705
40711
40717
40718
40755
40759
40763
40767
40772
40773
40800
40804
40810
40824
40829
40838
40842
40850
40855
40875
40887
40888
40899
40912
40921
40930
40936
40948
40951
40954
40961
40963
40965
40971
40977
40988
41005
41013
41014
41019
41021
41022
41025
41028
41030
41043
41049
41053
41063
41082
41092
41100
41103
41105
41106
41124
41126
41127
41135
41138
41142
41143
41149
41156
41157
41158
41167
41175
41181
41190
41194
41204
41220
41230
41232
41234
41236
41238
41243
41244
41246
41255
41267
41268
41269
41279
41286
41312
41314
41319
41320
41321
41326
41342
41350
41356
41360
41362
41368
41382
41394
41398
41403
41409
41413
41416
41424
41427
41430
41436
41450
41451
41452
41454
41460
41468
