SEQN,FIAINTRP,INDHHINC,SDMVPSU,DMDMARTL,MIALANG,DMDHRAGE,AIALANG,FIALANG,RIDAGEYR,DMDHRBRN,DMDYRSUS,DMDHHSIZ,WTINT2YR,MIAPROXY,SDDSRVYR,DMDHRGND,DMDBORN,RIDEXPRG,SIAPROXY,FIAPROXY,MIAINTRP,RIDAGEMN,INDFMINC,DMDHSEDU,INDFMPIR,RIDSTATR,RIAGENDR,DMDEDUC3,RIDRETH1,SDMVSTRA,SIAINTRP,DMQMILIT,RIDEXMON,DMDEDUC2,RIDAGEEX,DMDSCHOL,DMDCITZN,WTMEC2YR,DMDHRMAR,SIALANG,DMDHREDU,SourceYear
23924.0,2.0,,1.0,1.0,2.0,71.0,,1.0,71.0,2.0,6.0,4.0,2170.29815,2.0,3.0,1.0,2.0,,2.0,2.0,2.0,863.0,5.0,3.0,1.98,2.0,1.0,,1.0,42.0,2.0,2.0,2.0,1.0,864.0,,1.0,2285.516176,1.0,2.0,1.0,2003
23925.0,2.0,6.0,1.0,,,33.0,,1.0,8.0,1.0,,4.0,12241.574227,,3.0,2.0,1.0,,1.0,2.0,,101.0,6.0,,1.63,2.0,1.0,2.0,4.0,35.0,2.0,,1.0,,102.0,1.0,1.0,12626.409153,3.0,1.0,4.0,2003
23926.0,2.0,5.0,2.0,4.0,1.0,31.0,1.0,1.0,31.0,1.0,,3.0,34998.529911,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,378.0,5.0,,1.53,2.0,2.0,,4.0,33.0,2.0,2.0,2.0,5.0,378.0,,1.0,36208.263428,4.0,1.0,5.0,2003
23927.0,2.0,3.0,1.0,,,36.0,,2.0,5.0,2.0,,4.0,10381.339036,,3.0,1.0,1.0,,1.0,2.0,,60.0,3.0,1.0,0.7,2.0,1.0,,1.0,38.0,2.0,,1.0,,61.0,,1.0,11598.571471,1.0,2.0,1.0,2003
23928.0,2.0,11.0,2.0,1.0,1.0,30.0,1.0,1.0,30.0,1.0,,3.0,102662.368594,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,365.0,11.0,5.0,5.0,2.0,1.0,,3.0,36.0,2.0,2.0,1.0,5.0,366.0,,1.0,110921.295101,1.0,1.0,5.0,2003
23929.0,2.0,11.0,1.0,1.0,1.0,58.0,1.0,1.0,58.0,1.0,,2.0,82128.582905,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,702.0,11.0,4.0,5.0,2.0,1.0,,3.0,35.0,2.0,1.0,1.0,4.0,703.0,,1.0,88116.382215,1.0,1.0,4.0,2003
23930.0,2.0,4.0,2.0,5.0,1.0,33.0,1.0,1.0,16.0,1.0,,7.0,5434.927787844481,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,192.0,4.0,,0.53,2.0,1.0,9.0,4.0,37.0,2.0,,2.0,,193.0,2.0,1.0,5529.32077855819,5.0,1.0,4.0,2003
23931.0,2.0,,2.0,,,22.0,,1.0,0.0,1.0,,4.0,14889.920488,,3.0,1.0,1.0,,1.0,2.0,,5.0,12.0,4.0,,2.0,1.0,,3.0,40.0,2.0,,1.0,,6.0,,1.0,15723.383894,1.0,1.0,4.0,2003
23932.0,2.0,11.0,2.0,1.0,1.0,69.0,,1.0,69.0,3.0,8.0,5.0,53459.780455,2.0,3.0,1.0,3.0,,2.0,2.0,2.0,828.0,11.0,3.0,3.4,2.0,1.0,,2.0,36.0,2.0,1.0,1.0,1.0,829.0,,1.0,53331.367094,1.0,1.0,1.0,2003
23933.0,2.0,,1.0,5.0,1.0,75.0,1.0,1.0,16.0,3.0,,5.0,33592.634603,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,199.0,12.0,4.0,,2.0,2.0,10.0,5.0,40.0,2.0,,1.0,,199.0,1.0,1.0,34291.187394,1.0,1.0,4.0,2003
23934.0,2.0,11.0,1.0,,,26.0,,1.0,7.0,1.0,,3.0,54822.624988,,3.0,1.0,1.0,,1.0,2.0,,84.0,11.0,,5.0,2.0,1.0,0.0,3.0,29.0,2.0,,2.0,,85.0,,1.0,57976.831825,6.0,1.0,5.0,2003
23935.0,2.0,4.0,1.0,5.0,1.0,31.0,1.0,1.0,31.0,1.0,,2.0,25175.844535,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,376.0,4.0,,1.65,2.0,1.0,,4.0,30.0,2.0,2.0,2.0,3.0,377.0,,1.0,26177.729098,5.0,1.0,3.0,2003
23936.0,2.0,9.0,1.0,1.0,1.0,44.0,1.0,1.0,44.0,3.0,6.0,4.0,23261.675636,2.0,3.0,1.0,3.0,,2.0,2.0,2.0,535.0,9.0,4.0,3.26,2.0,1.0,,4.0,33.0,2.0,2.0,2.0,5.0,536.0,,1.0,24341.912782,1.0,1.0,5.0,2003
23937.0,2.0,6.0,2.0,6.0,1.0,45.0,1.0,1.0,19.0,3.0,,6.0,5001.95306127664,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,235.0,3.0,,1.04,2.0,1.0,11.0,4.0,42.0,2.0,2.0,1.0,,236.0,3.0,1.0,5359.538683965582,,1.0,2.0,2003
23938.0,2.0,11.0,1.0,,1.0,42.0,1.0,1.0,13.0,1.0,,5.0,6263.400165,2.0,3.0,1.0,1.0,,1.0,2.0,2.0,167.0,11.0,3.0,3.6,2.0,1.0,7.0,1.0,40.0,2.0,,1.0,,169.0,1.0,1.0,6441.178995,1.0,1.0,3.0,2003
23939.0,2.0,11.0,2.0,,1.0,43.0,1.0,1.0,13.0,1.0,,5.0,40898.273329,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,161.0,11.0,5.0,4.99,2.0,2.0,6.0,3.0,39.0,2.0,,1.0,,161.0,1.0,1.0,41748.745563,1.0,1.0,5.0,2003
23940.0,2.0,6.0,2.0,,,32.0,,1.0,8.0,1.0,,3.0,10890.662493,,3.0,2.0,1.0,2.0,1.0,2.0,,100.0,6.0,,2.08,2.0,2.0,1.0,4.0,35.0,2.0,,1.0,,100.0,1.0,1.0,11843.6472,5.0,1.0,2.0,2003
23941.0,2.0,11.0,1.0,1.0,1.0,50.0,1.0,1.0,41.0,1.0,7.0,4.0,29112.518471,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,495.0,11.0,4.0,5.0,2.0,2.0,,5.0,37.0,2.0,2.0,1.0,4.0,496.0,,1.0,30393.73077,1.0,1.0,4.0,2003
23942.0,2.0,7.0,2.0,1.0,1.0,85.0,,1.0,85.0,1.0,,2.0,23023.469921,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,,7.0,5.0,3.36,2.0,1.0,,3.0,32.0,2.0,2.0,2.0,3.0,,,1.0,24247.19225,1.0,1.0,3.0,2003
23943.0,2.0,,2.0,,,18.0,,1.0,11.0,1.0,,7.0,7001.724569,,3.0,1.0,1.0,2.0,1.0,2.0,,137.0,4.0,,0.6,2.0,2.0,5.0,1.0,40.0,2.0,,1.0,,137.0,1.0,1.0,6954.386805,5.0,1.0,3.0,2003
23944.0,2.0,5.0,1.0,6.0,1.0,22.0,1.0,1.0,22.0,1.0,,5.0,30730.404004,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,272.0,2.0,,0.63,2.0,2.0,,4.0,37.0,2.0,2.0,1.0,3.0,272.0,,1.0,32029.85047,6.0,1.0,3.0,2003
23945.0,2.0,4.0,1.0,,,36.0,,2.0,11.0,2.0,,5.0,11899.518481,,3.0,1.0,1.0,,1.0,2.0,,139.0,4.0,2.0,0.77,2.0,1.0,5.0,1.0,40.0,2.0,,1.0,,140.0,1.0,1.0,12509.598498,1.0,2.0,2.0,2003
23946.0,2.0,13.0,2.0,5.0,2.0,48.0,2.0,2.0,18.0,2.0,1.0,6.0,3193.8963,2.0,3.0,1.0,2.0,,2.0,2.0,2.0,227.0,13.0,2.0,,2.0,1.0,12.0,1.0,43.0,2.0,2.0,1.0,,228.0,3.0,2.0,3255.728155,1.0,1.0,1.0,2003
23947.0,2.0,99.0,2.0,2.0,1.0,57.0,,1.0,81.0,3.0,4.0,3.0,17417.021591,2.0,3.0,2.0,3.0,,2.0,2.0,1.0,979.0,99.0,,,2.0,2.0,,5.0,39.0,1.0,2.0,1.0,1.0,979.0,,1.0,21679.99118,2.0,1.0,5.0,2003
23948.0,2.0,,2.0,5.0,1.0,61.0,1.0,1.0,20.0,1.0,,3.0,26702.082542,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,250.0,12.0,4.0,,2.0,2.0,,1.0,40.0,2.0,2.0,1.0,4.0,251.0,,1.0,26878.507296,1.0,1.0,2.0,2003
23949.0,2.0,7.0,1.0,5.0,1.0,37.0,1.0,1.0,17.0,2.0,5.0,4.0,4180.188482,2.0,3.0,1.0,2.0,,2.0,2.0,2.0,213.0,7.0,3.0,1.9,2.0,1.0,11.0,1.0,40.0,2.0,2.0,1.0,,213.0,1.0,2.0,4298.837937,1.0,1.0,3.0,2003
23950.0,2.0,2.0,1.0,3.0,,33.0,,1.0,33.0,3.0,2.0,2.0,37340.69302,,3.0,2.0,3.0,2.0,2.0,2.0,,399.0,2.0,,0.72,2.0,2.0,,3.0,43.0,2.0,2.0,1.0,4.0,401.0,,2.0,40455.10331,3.0,1.0,4.0,2003
23951.0,2.0,7.0,1.0,1.0,1.0,51.0,1.0,1.0,53.0,1.0,,2.0,18049.390227,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,645.0,7.0,1.0,2.89,2.0,1.0,,1.0,40.0,2.0,1.0,1.0,1.0,646.0,,1.0,17840.671118,1.0,1.0,2.0,2003
23952.0,,,1.0,,,16.0,,,1.0,3.0,,4.0,35143.846959,,3.0,2.0,1.0,,1.0,,,23.0,,,,2.0,2.0,,2.0,36.0,2.0,,2.0,,24.0,,1.0,47526.093203,4.0,2.0,1.0,2003
23953.0,2.0,9.0,2.0,1.0,1.0,24.0,1.0,1.0,24.0,1.0,,2.0,78130.600612,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,295.0,9.0,5.0,4.56,2.0,1.0,,3.0,31.0,2.0,2.0,2.0,5.0,296.0,,1.0,77576.060475,1.0,1.0,5.0,2003
23954.0,2.0,11.0,1.0,,,30.0,,1.0,8.0,1.0,,4.0,49888.814535,,3.0,1.0,1.0,2.0,1.0,2.0,,99.0,11.0,4.0,5.0,2.0,2.0,2.0,5.0,39.0,2.0,,1.0,,101.0,1.0,1.0,51439.016894,1.0,1.0,3.0,2003
23955.0,2.0,10.0,1.0,,,36.0,,1.0,0.0,1.0,,4.0,18640.822211,,3.0,1.0,1.0,,1.0,2.0,,9.0,10.0,5.0,3.8,2.0,1.0,,3.0,37.0,2.0,,1.0,,10.0,,1.0,19684.242368,1.0,1.0,5.0,2003
23956.0,2.0,3.0,2.0,,,28.0,,1.0,3.0,1.0,,3.0,19477.509955,,3.0,2.0,1.0,,1.0,2.0,,43.0,3.0,,0.89,2.0,2.0,,3.0,39.0,2.0,,1.0,,44.0,,1.0,20994.150858,4.0,1.0,4.0,2003
23957.0,2.0,9.0,1.0,5.0,1.0,45.0,1.0,1.0,18.0,2.0,,5.0,3832.67556,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,224.0,9.0,3.0,2.81,2.0,1.0,13.0,1.0,43.0,2.0,2.0,1.0,,225.0,3.0,1.0,3941.461292,1.0,1.0,2.0,2003
23958.0,2.0,2.0,1.0,2.0,1.0,61.0,,1.0,61.0,1.0,,2.0,22902.920152,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,733.0,2.0,,0.78,2.0,2.0,,4.0,42.0,2.0,2.0,2.0,3.0,734.0,,1.0,24655.312062,2.0,1.0,3.0,2003
23959.0,2.0,9.0,1.0,4.0,1.0,30.0,1.0,1.0,44.0,1.0,,7.0,28164.040394,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,538.0,6.0,,2.03,2.0,2.0,,4.0,36.0,2.0,2.0,1.0,3.0,539.0,,1.0,29403.511138,5.0,1.0,3.0,2003
23960.0,2.0,10.0,2.0,,,43.0,,1.0,1.0,1.0,,4.0,9347.57408,,3.0,1.0,1.0,,1.0,2.0,,19.0,10.0,3.0,3.71,2.0,1.0,,1.0,38.0,2.0,,1.0,,19.0,,1.0,9810.499702,1.0,1.0,4.0,2003
23961.0,2.0,11.0,1.0,1.0,1.0,39.0,1.0,1.0,39.0,1.0,,5.0,82408.7053,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,470.0,11.0,2.0,3.6,2.0,2.0,,3.0,37.0,2.0,2.0,1.0,2.0,471.0,,1.0,89136.519548,1.0,1.0,2.0,2003
23962.0,2.0,2.0,1.0,2.0,2.0,80.0,,1.0,80.0,1.0,,1.0,5524.433961,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,967.0,2.0,,0.67,2.0,2.0,,1.0,34.0,2.0,2.0,1.0,1.0,968.0,,1.0,5571.899012,2.0,1.0,1.0,2003
23963.0,2.0,6.0,1.0,,,35.0,,1.0,4.0,1.0,,6.0,22185.479948,,3.0,1.0,1.0,,1.0,2.0,,55.0,6.0,3.0,1.22,2.0,1.0,,3.0,31.0,2.0,,2.0,,56.0,,1.0,24057.13008,1.0,1.0,3.0,2003
23964.0,2.0,2.0,2.0,1.0,1.0,45.0,1.0,1.0,45.0,1.0,,5.0,58358.512664,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,544.0,2.0,4.0,0.39,2.0,2.0,,3.0,32.0,2.0,2.0,2.0,4.0,545.0,,1.0,60216.054177,1.0,1.0,4.0,2003
23965.0,2.0,1.0,2.0,,,24.0,,1.0,0.0,2.0,,4.0,3990.994149,,3.0,2.0,1.0,,1.0,2.0,,3.0,1.0,,0.19,2.0,2.0,,1.0,38.0,2.0,,1.0,,4.0,,1.0,4128.241403,5.0,1.0,4.0,2003
23966.0,2.0,5.0,2.0,2.0,1.0,83.0,,1.0,83.0,1.0,,1.0,16352.971884,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,1000.0,5.0,,2.15,2.0,2.0,,3.0,30.0,2.0,2.0,2.0,3.0,1001.0,,1.0,18727.96927,2.0,1.0,3.0,2003
23967.0,2.0,7.0,1.0,3.0,1.0,65.0,,1.0,65.0,2.0,8.0,1.0,3065.389202,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,784.0,7.0,,4.01,2.0,2.0,,1.0,39.0,2.0,2.0,2.0,4.0,784.0,,1.0,3107.569358,3.0,1.0,4.0,2003
23968.0,2.0,8.0,2.0,1.0,,32.0,,1.0,39.0,,3.0,4.0,79696.009842,,3.0,2.0,3.0,,2.0,2.0,,472.0,8.0,4.0,2.65,2.0,1.0,,3.0,35.0,2.0,2.0,1.0,4.0,473.0,,1.0,86107.351186,1.0,1.0,,2003
23969.0,2.0,8.0,2.0,1.0,1.0,75.0,,1.0,75.0,1.0,,2.0,42473.381395,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,900.0,8.0,4.0,3.71,2.0,1.0,,3.0,32.0,2.0,1.0,2.0,5.0,901.0,,1.0,47037.994025,1.0,1.0,5.0,2003
23970.0,2.0,4.0,1.0,5.0,1.0,19.0,1.0,1.0,19.0,1.0,,2.0,6893.109034928505,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,237.0,4.0,,1.57,2.0,2.0,15.0,4.0,32.0,2.0,2.0,2.0,,238.0,1.0,1.0,7281.044067616046,5.0,1.0,4.0,2003
23971.0,2.0,5.0,2.0,,1.0,43.0,1.0,1.0,12.0,1.0,,7.0,5359.526484846816,2.0,3.0,2.0,1.0,,1.0,2.0,2.0,144.0,1.0,,0.0,2.0,1.0,5.0,4.0,42.0,2.0,,1.0,,146.0,1.0,1.0,5452.609917522285,4.0,1.0,2.0,2003
23972.0,2.0,7.0,2.0,5.0,,50.0,,1.0,23.0,1.0,,3.0,26969.397877,,3.0,2.0,1.0,,2.0,2.0,,278.0,7.0,,2.23,2.0,1.0,,4.0,37.0,2.0,2.0,2.0,3.0,279.0,,1.0,29582.911703,3.0,1.0,3.0,2003
23973.0,2.0,8.0,1.0,1.0,1.0,72.0,,1.0,72.0,1.0,,3.0,42473.381395,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,864.0,8.0,4.0,3.28,2.0,1.0,,3.0,31.0,2.0,1.0,2.0,1.0,864.0,,1.0,44304.005185,1.0,1.0,1.0,2003
23974.0,2.0,4.0,1.0,,,31.0,,1.0,1.0,1.0,,4.0,6834.18963,,3.0,2.0,1.0,,1.0,2.0,,16.0,4.0,,0.98,2.0,1.0,,4.0,36.0,2.0,,2.0,,17.0,,1.0,6920.136488,5.0,1.0,2.0,2003
23975.0,2.0,4.0,1.0,,,51.0,,1.0,0.0,1.0,,2.0,4220.438753,,3.0,2.0,1.0,,1.0,2.0,,5.0,4.0,,1.32,2.0,1.0,,4.0,37.0,2.0,,1.0,,6.0,,1.0,4220.438753,5.0,1.0,4.0,2003
23976.0,2.0,9.0,2.0,,,36.0,,1.0,6.0,1.0,,4.0,8282.904024,,3.0,1.0,1.0,,1.0,2.0,,73.0,9.0,3.0,2.92,2.0,2.0,0.0,1.0,29.0,2.0,,2.0,,74.0,,1.0,8313.056206,1.0,1.0,4.0,2003
23977.0,2.0,9.0,1.0,1.0,1.0,40.0,1.0,1.0,43.0,1.0,,4.0,98374.146497,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,519.0,9.0,3.0,3.26,2.0,1.0,,3.0,29.0,2.0,2.0,2.0,3.0,519.0,,1.0,101529.11369,1.0,1.0,3.0,2003
23978.0,2.0,8.0,1.0,1.0,1.0,37.0,,1.0,64.0,1.0,,7.0,4727.686937,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,770.0,3.0,2.0,0.83,2.0,2.0,,1.0,34.0,2.0,2.0,1.0,2.0,770.0,,1.0,4889.221005,1.0,1.0,2.0,2003
23979.0,2.0,8.0,2.0,1.0,1.0,61.0,1.0,1.0,57.0,1.0,,2.0,99870.567109,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,692.0,8.0,3.0,3.84,2.0,2.0,,3.0,32.0,2.0,2.0,2.0,3.0,693.0,,1.0,101756.115114,1.0,1.0,3.0,2003
23980.0,2.0,5.0,1.0,2.0,1.0,81.0,,1.0,81.0,1.0,,2.0,21972.302987,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,973.0,5.0,,1.76,2.0,2.0,,3.0,42.0,2.0,2.0,2.0,4.0,974.0,,1.0,25868.394888,2.0,1.0,4.0,2003
23981.0,2.0,4.0,1.0,5.0,1.0,35.0,1.0,1.0,16.0,1.0,,5.0,4003.379295,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,192.0,4.0,,0.84,2.0,1.0,10.0,1.0,39.0,2.0,,2.0,,192.0,1.0,1.0,4117.010241,3.0,1.0,3.0,2003
23982.0,2.0,2.0,1.0,1.0,1.0,19.0,1.0,2.0,19.0,1.0,,3.0,4909.730875,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,235.0,2.0,2.0,0.39,2.0,2.0,9.0,1.0,34.0,2.0,2.0,1.0,,236.0,3.0,1.0,5092.939361,1.0,2.0,2.0,2003
23983.0,2.0,9.0,2.0,,1.0,33.0,1.0,1.0,13.0,1.0,,5.0,5987.132075051077,2.0,3.0,2.0,1.0,,1.0,2.0,2.0,159.0,9.0,3.0,2.59,2.0,1.0,6.0,4.0,33.0,2.0,,2.0,,159.0,1.0,1.0,6098.439069757864,1.0,1.0,4.0,2003
23984.0,2.0,11.0,1.0,,,54.0,,1.0,3.0,1.0,,3.0,8904.771472,,3.0,2.0,1.0,,1.0,2.0,,46.0,11.0,,5.0,2.0,1.0,,4.0,41.0,2.0,,2.0,,48.0,,1.0,9016.757994,1.0,1.0,2.0,2003
23985.0,2.0,2.0,2.0,3.0,1.0,66.0,,1.0,66.0,1.0,,1.0,23734.946376,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,794.0,2.0,,0.91,2.0,2.0,,3.0,29.0,2.0,2.0,2.0,4.0,795.0,,1.0,24753.196977,3.0,1.0,4.0,2003
23986.0,2.0,7.0,1.0,1.0,1.0,49.0,1.0,1.0,49.0,1.0,,2.0,20807.000928,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,599.0,7.0,1.0,3.3,2.0,2.0,,1.0,34.0,2.0,2.0,1.0,2.0,601.0,,1.0,20523.972594,1.0,1.0,2.0,2003
23987.0,2.0,6.0,1.0,,,26.0,,1.0,6.0,2.0,,7.0,8500.434294,,3.0,1.0,1.0,,1.0,2.0,,73.0,3.0,,0.46,2.0,2.0,0.0,1.0,38.0,2.0,,1.0,,73.0,,1.0,8442.963945,6.0,1.0,2.0,2003
23988.0,2.0,7.0,2.0,,1.0,46.0,1.0,2.0,13.0,2.0,4.0,7.0,5831.362892,2.0,3.0,1.0,2.0,,1.0,2.0,2.0,160.0,7.0,1.0,1.41,2.0,1.0,6.0,1.0,38.0,2.0,,1.0,,160.0,1.0,2.0,5932.900361,1.0,2.0,1.0,2003
23989.0,2.0,11.0,2.0,5.0,1.0,81.0,1.0,1.0,14.0,3.0,,6.0,5565.663854463369,2.0,3.0,1.0,1.0,,1.0,2.0,2.0,172.0,1.0,,0.38,2.0,1.0,8.0,4.0,41.0,2.0,,2.0,,173.0,2.0,1.0,5713.5118747688575,2.0,1.0,9.0,2003
23990.0,2.0,11.0,2.0,,,40.0,,1.0,3.0,1.0,,3.0,9761.128291,,3.0,2.0,1.0,,1.0,2.0,,43.0,11.0,3.0,5.0,2.0,2.0,,4.0,33.0,2.0,,2.0,,44.0,,1.0,10400.056596,1.0,1.0,5.0,2003
23991.0,2.0,3.0,1.0,2.0,,74.0,,1.0,74.0,1.0,,1.0,48394.373174,,3.0,2.0,1.0,,2.0,2.0,,894.0,3.0,,1.4,1.0,2.0,,3.0,29.0,2.0,2.0,,3.0,,,1.0,0.0,2.0,1.0,3.0,2003
23992.0,2.0,,1.0,1.0,1.0,48.0,,1.0,48.0,3.0,4.0,6.0,25537.235547,2.0,3.0,1.0,3.0,,2.0,2.0,2.0,579.0,77.0,3.0,,2.0,1.0,,4.0,36.0,2.0,2.0,2.0,3.0,580.0,,2.0,26723.146264,1.0,1.0,3.0,2003
23993.0,2.0,7.0,1.0,1.0,1.0,26.0,1.0,1.0,27.0,1.0,,5.0,72300.337808,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,332.0,7.0,2.0,1.9,2.0,2.0,,3.0,38.0,2.0,2.0,1.0,2.0,333.0,,1.0,75682.041324,1.0,1.0,3.0,2003
23994.0,2.0,8.0,2.0,5.0,1.0,37.0,1.0,1.0,19.0,1.0,,3.0,5843.302883010757,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,239.0,8.0,,3.6,2.0,2.0,15.0,4.0,41.0,2.0,2.0,2.0,,241.0,1.0,1.0,5949.651739654225,2.0,1.0,4.0,2003
23995.0,2.0,7.0,1.0,,,32.0,,1.0,10.0,2.0,2.0,7.0,10225.319735,,3.0,1.0,2.0,,1.0,2.0,,120.0,4.0,2.0,0.88,2.0,1.0,3.0,1.0,39.0,2.0,,1.0,,120.0,1.0,2.0,10291.144887,1.0,2.0,2.0,2003
23996.0,2.0,,1.0,,,37.0,,1.0,12.0,1.0,,4.0,6324.416854611222,,3.0,1.0,1.0,3.0,1.0,2.0,,146.0,77.0,3.0,,1.0,2.0,6.0,4.0,30.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,3.0,2003
23997.0,2.0,11.0,1.0,5.0,1.0,52.0,1.0,1.0,17.0,1.0,,4.0,32528.949681,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,207.0,11.0,5.0,4.18,2.0,1.0,9.0,3.0,29.0,2.0,2.0,2.0,,208.0,1.0,1.0,33187.683299,1.0,1.0,5.0,2003
23998.0,2.0,6.0,1.0,2.0,1.0,85.0,,1.0,85.0,1.0,,2.0,18669.24543,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,,6.0,,2.48,2.0,2.0,,3.0,40.0,2.0,2.0,1.0,3.0,,,1.0,22966.914457,2.0,1.0,3.0,2003
23999.0,2.0,5.0,1.0,,,33.0,,1.0,9.0,1.0,,3.0,11175.996672,,3.0,2.0,1.0,2.0,1.0,2.0,,113.0,5.0,,1.51,2.0,2.0,3.0,4.0,36.0,2.0,,2.0,,115.0,1.0,1.0,11610.636448,5.0,1.0,3.0,2003
24000.0,2.0,2.0,1.0,,,50.0,,2.0,10.0,2.0,,4.0,10975.859716,,3.0,2.0,1.0,3.0,1.0,2.0,,128.0,2.0,4.0,0.33,2.0,2.0,4.0,1.0,34.0,2.0,,1.0,,128.0,1.0,1.0,10901.653333,1.0,2.0,1.0,2003
24001.0,2.0,3.0,1.0,,,31.0,,1.0,0.0,1.0,,7.0,3566.328465,,3.0,2.0,1.0,,1.0,2.0,,6.0,3.0,,0.47,2.0,1.0,,4.0,33.0,2.0,,2.0,,6.0,,1.0,3738.503286,5.0,1.0,3.0,2003
24002.0,2.0,7.0,1.0,1.0,1.0,39.0,,1.0,70.0,1.0,,3.0,33939.644267,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,840.0,7.0,,2.49,2.0,1.0,,3.0,29.0,2.0,1.0,2.0,3.0,840.0,,1.0,37587.136502,5.0,1.0,4.0,2003
24003.0,2.0,3.0,2.0,3.0,1.0,68.0,,1.0,68.0,1.0,,2.0,4547.035486,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,826.0,3.0,,1.12,2.0,2.0,,1.0,38.0,2.0,2.0,1.0,1.0,827.0,,1.0,4571.807903,3.0,1.0,1.0,2003
24004.0,1.0,10.0,1.0,,,28.0,,1.0,2.0,2.0,,6.0,6235.111899,,3.0,1.0,1.0,,1.0,2.0,,28.0,3.0,1.0,0.65,2.0,2.0,,1.0,33.0,1.0,,2.0,,29.0,,1.0,6947.533168,1.0,1.0,1.0,2003
24005.0,2.0,2.0,1.0,3.0,1.0,59.0,1.0,1.0,59.0,1.0,,1.0,42343.360799,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,715.0,2.0,,1.0,2.0,1.0,,3.0,31.0,2.0,1.0,2.0,4.0,715.0,,1.0,42403.256354,3.0,1.0,4.0,2003
24006.0,2.0,5.0,1.0,,,29.0,,1.0,9.0,2.0,,5.0,2870.762212,,3.0,1.0,1.0,,1.0,2.0,,114.0,5.0,2.0,0.93,2.0,1.0,3.0,1.0,42.0,2.0,,2.0,,115.0,2.0,1.0,3017.944189,1.0,1.0,2.0,2003
24007.0,2.0,5.0,1.0,6.0,1.0,20.0,1.0,1.0,19.0,1.0,,3.0,6447.091428430381,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,232.0,1.0,,0.17,2.0,2.0,15.0,4.0,38.0,2.0,2.0,1.0,,233.0,1.0,1.0,6564.429313112652,,1.0,4.0,2003
24008.0,1.0,6.0,2.0,5.0,,30.0,,1.0,30.0,2.0,2.0,3.0,24082.337881,,3.0,1.0,2.0,,2.0,2.0,,370.0,4.0,,1.83,2.0,1.0,,1.0,43.0,1.0,2.0,1.0,1.0,371.0,,2.0,25532.889735,5.0,1.0,1.0,2003
24009.0,2.0,9.0,2.0,5.0,1.0,50.0,1.0,1.0,18.0,1.0,,3.0,34623.435696,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,216.0,9.0,,4.08,2.0,1.0,11.0,3.0,31.0,2.0,2.0,2.0,,216.0,1.0,1.0,35324.584097,2.0,1.0,4.0,2003
24010.0,2.0,3.0,2.0,1.0,1.0,44.0,1.0,1.0,44.0,1.0,,4.0,40719.09698,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,536.0,3.0,3.0,0.75,2.0,1.0,,3.0,31.0,2.0,2.0,2.0,3.0,537.0,,1.0,42025.003254,1.0,1.0,3.0,2003
